incident_id,year,incident_type
1298,2020,Data theft & Doxing
1298,2020,Hijacking with Misuse
1297,2020,Hijacking without Misuse
1296,2020,Hijacking without Misuse
1295,2020,Data theft & Doxing
1295,2020,Hijacking with Misuse
1294,2020,Disruption
1293,2020,Data theft & Doxing
1293,2020,Hijacking with Misuse
1292,2020,Hijacking without Misuse
1291,2020,Data theft
1291,2020,Hijacking with Misuse
1290,2020,Disruption
1289,2020,Disruption
1288,2019,Data theft
1288,2019,Hijacking with Misuse
1287,2019,Hijacking with Misuse
1286,2019,Hijacking without Misuse
1285,2019,Data theft
1285,2019,Hijacking with Misuse
1284,2019,Data theft
1284,2019,Hijacking with Misuse
1283,2019,Data theft
1283,2019,Hijacking with Misuse
1282,2019,Data theft
1282,2019,Hijacking with Misuse
1281,2019,Hijacking without Misuse
1280,2019,Hijacking without Misuse
1279,2018,Hijacking with Misuse
1278,2018,Data theft
1278,2018,Hijacking with Misuse
1277,2018,Data theft
1277,2018,Hijacking with Misuse
1276,2018,Data theft
1276,2018,Hijacking with Misuse
1275,2017,Hijacking with Misuse
1274,2017,Data theft & Doxing
1274,2017,Hijacking with Misuse
1273,2017,Data theft
1273,2017,Hijacking with Misuse
1272,2017,Data theft
1272,2017,Hijacking with Misuse
1271,2017,Hijacking without Misuse
1270,2016,Data theft
1270,2016,Hijacking with Misuse
1269,2016,Data theft
1268,2015,Data theft
1268,2015,Hijacking with Misuse
1267,2015,Data theft
1267,2015,Hijacking with Misuse
1265,2019,Data theft
1265,2019,Hijacking with Misuse
1264,2019,Disruption
1264,2019,Hijacking with Misuse
1264,2019,Ransomware
1263,2019,Disruption
1263,2019,Hijacking with Misuse
1263,2019,Ransomware
1262,2019,Data theft
1261,2019,Data theft & Doxing
1260,2019,Data theft
1260,2019,Hijacking with Misuse
1259,2019,Data theft
1259,2019,Hijacking with Misuse
1258,2019,Data theft
1258,2019,Hijacking with Misuse
1257,2019,Data theft
1257,2019,Hijacking with Misuse
1256,2019,Data theft
1256,2019,Hijacking with Misuse
1255,2019,Data theft
1255,2019,Hijacking with Misuse
1254,2019,Data theft
1254,2019,Hijacking with Misuse
1253,2019,Data theft
1253,2019,Hijacking with Misuse
1252,2019,Data theft
1252,2019,Hijacking with Misuse
1251,2019,Data theft
1251,2019,Hijacking with Misuse
1250,2019,Data theft
1250,2019,Hijacking with Misuse
1249,2019,Data theft
1249,2019,Hijacking with Misuse
1248,2019,Data theft & Doxing
1247,2019,Data theft
1247,2019,Hijacking with Misuse
1246,2019,Data theft
1246,2019,Hijacking with Misuse
1245,2019,Data theft
1245,2019,Hijacking with Misuse
1244,2019,Disruption
1244,2019,Hijacking with Misuse
1243,2019,Disruption
1242,2019,Data theft
1242,2019,Hijacking with Misuse
1241,2019,Data theft
1241,2019,Hijacking with Misuse
1240,2019,Data theft
1240,2019,Hijacking with Misuse
1239,2019,Data theft
1239,2019,Disruption
1239,2019,Hijacking with Misuse
1238,2019,Data theft
1238,2019,Hijacking with Misuse
1237,2019,Data theft
1237,2019,Hijacking with Misuse
1236,2019,Disruption
1236,2019,Hijacking with Misuse
1235,2019,Data theft
1235,2019,Disruption
1235,2019,Hijacking with Misuse
1234,2019,Data theft
1234,2019,Hijacking with Misuse
1233,2019,Data theft
1233,2019,Hijacking with Misuse
1232,2019,Data theft
1231,2019,Data theft
1231,2019,Hijacking with Misuse
1230,2019,Data theft
1230,2019,Hijacking with Misuse
1228,2019,Disruption
1228,2019,Hijacking with Misuse
1227,2019,Hijacking without Misuse
1226,2019,Disruption
1226,2019,Hijacking with Misuse
1225,2019,Data theft
1224,2019,Data theft
1223,2019,Disruption
1222,2019,Data theft
1222,2019,Hijacking with Misuse
1221,2019,Data theft
1220,2019,Data theft
1219,2019,Data theft
1219,2019,Hijacking with Misuse
1218,2019,Data theft
1217,2019,Data theft
1217,2019,Hijacking with Misuse
1216,2019,Data theft
1215,2019,Disruption
1214,2019,Data theft
1213,2019,Data theft
1212,2019,Data theft
1212,2019,Hijacking with Misuse
1211,2019,Data theft
1211,2019,Hijacking with Misuse
1210,2019,Data theft
1209,2019,Data theft
1208,2019,Disruption
1208,2019,Hijacking with Misuse
1207,2019,Data theft
1207,2019,Hijacking with Misuse
1206,2019,Data theft
1206,2019,Hijacking with Misuse
1205,2019,Disruption
1205,2019,Hijacking with Misuse
1205,2019,Ransomware
1204,2019,Data theft
1204,2019,Hijacking with Misuse
1203,2019,Disruption
1203,2019,Hijacking with Misuse
1202,2019,Data theft & Doxing
1202,2019,Disruption
1201,2019,Disruption
1201,2019,Hijacking with Misuse
1200,2019,Data theft
1200,2019,Hijacking with Misuse
1199,2019,Disruption
1199,2019,Hijacking with Misuse
1198,2019,Disruption
1198,2019,Hijacking with Misuse
1197,2019,Disruption
1197,2019,Hijacking with Misuse
1196,2019,Disruption
1195,2019,Data theft
1195,2019,Hijacking with Misuse
1194,2018,Data theft
1194,2018,Hijacking with Misuse
1193,2018,Data theft
1193,2018,Hijacking with Misuse
1192,2018,Data theft
1192,2018,Hijacking with Misuse
1191,2020,Data theft
1191,2020,Hijacking with Misuse
1190,2018,Data theft
1190,2018,Hijacking with Misuse
1189,2018,Data theft
1189,2018,Hijacking with Misuse
1188,2018,Data theft
1188,2018,Hijacking with Misuse
1187,2018,Data theft
1187,2018,Hijacking with Misuse
1186,2018,Data theft
1186,2018,Hijacking with Misuse
1185,2018,Hijacking without Misuse
1184,2018,Hijacking with Misuse
1183,2018,Data theft
1183,2018,Hijacking with Misuse
1182,2018,Data theft
1182,2018,Hijacking with Misuse
1181,2018,Data theft
1181,2018,Hijacking with Misuse
1180,2018,Data theft
1180,2018,Hijacking with Misuse
1179,2018,Data theft
1179,2018,Hijacking with Misuse
1178,2018,Data theft
1178,2018,Hijacking with Misuse
1177,2018,Data theft
1177,2018,Hijacking with Misuse
1176,2018,Data theft
1176,2018,Hijacking with Misuse
1175,2018,Disruption
1174,2018,Data theft
1174,2018,Hijacking with Misuse
1173,2018,Data theft & Doxing
1172,2018,Disruption
1171,2018,Data theft
1170,2018,Data theft
1169,2018,Data theft
1168,2018,Disruption
1168,2018,Hijacking with Misuse
1167,2018,Data theft
1166,2018,Data theft
1166,2018,Hijacking with Misuse
1165,2018,Data theft
1165,2018,Hijacking with Misuse
1164,2018,Data theft & Doxing
1163,2018,Data theft
1162,2018,Disruption
1162,2018,Hijacking with Misuse
1161,2018,Data theft
1161,2018,Hijacking with Misuse
1159,2018,Disruption
1158,2018,Data theft
1158,2018,Hijacking with Misuse
1157,2018,Disruption
1156,2018,Disruption
1155,2018,Disruption
1154,2018,Data theft
1153,2018,Hijacking with Misuse
1152,2018,Data theft
1152,2018,Hijacking with Misuse
1151,2018,Data theft
1150,2018,Disruption
1149,2018,Disruption
1148,2018,Data theft
1147,2018,Data theft
1147,2018,Hijacking with Misuse
1146,2018,Data theft
1146,2018,Hijacking with Misuse
1145,2018,Disruption
1144,2018,Data theft
1144,2018,Hijacking with Misuse
1143,2018,Data theft
1142,2018,Data theft
1142,2018,Hijacking with Misuse
1141,2018,Disruption
1140,2018,Data theft
1139,2018,Data theft
1139,2018,Hijacking with Misuse
1138,2018,Data theft
1138,2018,Hijacking with Misuse
1137,2018,Data theft
1137,2018,Hijacking with Misuse
1136,2018,Data theft
1135,2018,Disruption
1134,2018,Disruption
1134,2018,Hijacking with Misuse
1133,2018,Data theft
1133,2018,Hijacking with Misuse
1132,2018,Data theft & Doxing
1131,2018,Data theft
1130,2018,Hijacking with Misuse
1129,2018,Data theft
1129,2018,Hijacking with Misuse
1128,2018,Disruption
1127,2018,Disruption
1127,2018,Hijacking with Misuse
1127,2018,Ransomware
1126,2018,Disruption
1125,2018,Disruption
1124,2018,Disruption
1123,2018,Disruption
1122,2018,Data theft
1122,2018,Hijacking with Misuse
1121,2018,Data theft
1121,2018,Hijacking with Misuse
1120,2018,Data theft
1120,2018,Hijacking with Misuse
1119,2018,Disruption
1118,2018,Disruption
1117,2018,Disruption
1117,2018,Ransomware
1116,2018,Disruption
1115,2018,Disruption
1114,2018,Data theft
1114,2018,Hijacking with Misuse
1113,2018,Data theft & Doxing
1112,2018,Data theft
1112,2018,Hijacking with Misuse
1111,2018,Hijacking without Misuse
1110,2018,Data theft
1110,2018,Hijacking with Misuse
1109,2018,Data theft
1109,2018,Hijacking with Misuse
1108,2018,Data theft
1108,2018,Hijacking with Misuse
1107,2018,Data theft
1107,2018,Disruption
1107,2018,Hijacking with Misuse
1106,2018,Data theft & Doxing
1105,2018,Data theft
1105,2018,Hijacking with Misuse
1104,2018,Data theft & Doxing
1104,2018,Disruption
1103,2018,Disruption
1102,2018,Data theft
1102,2018,Hijacking with Misuse
1101,2018,Hijacking without Misuse
1100,2018,Data theft
1099,2018,Data theft
1098,2018,Data theft
1098,2018,Hijacking with Misuse
1097,2018,Data theft
1096,2018,Data theft
1096,2018,Hijacking with Misuse
1095,2018,Data theft
1095,2018,Hijacking with Misuse
1094,2018,Hijacking with Misuse
1093,2018,Hijacking with Misuse
1092,2018,Data theft
1091,2018,Data theft & Doxing
1090,2018,Hijacking with Misuse
1089,2018,Data theft
1089,2018,Hijacking with Misuse
1088,2018,Data theft
1088,2018,Hijacking with Misuse
1087,2018,Data theft
1086,2018,Data theft
1086,2018,Hijacking with Misuse
1085,2018,Data theft
1084,2018,Data theft
1084,2018,Hijacking with Misuse
1083,2018,Data theft
1082,2018,Data theft
1081,2017,Data theft
1081,2017,Hijacking with Misuse
1080,2017,Data theft
1080,2017,Hijacking with Misuse
1079,2017,Data theft
1079,2017,Hijacking with Misuse
1078,2017,Data theft
1078,2017,Hijacking with Misuse
1077,2017,Data theft
1077,2017,Hijacking with Misuse
1076,2017,Data theft
1076,2017,Hijacking with Misuse
1075,2017,Data theft
1075,2017,Hijacking with Misuse
1074,2017,Data theft
1074,2017,Hijacking with Misuse
1073,2017,Data theft & Doxing
1072,2017,Data theft
1072,2017,Hijacking with Misuse
1071,2017,Disruption
1070,2017,Data theft & Doxing
1069,2017,Data theft
1069,2017,Hijacking with Misuse
1068,2017,Disruption
1067,2017,Data theft & Doxing
1066,2017,Data theft
1066,2017,Hijacking with Misuse
1065,2017,Disruption
1065,2017,Hijacking with Misuse
1065,2017,Ransomware
1064,2017,Disruption
1063,2017,Data theft
1063,2017,Hijacking with Misuse
1062,2017,Hijacking with Misuse
1061,2017,Data theft
1061,2017,Hijacking with Misuse
1060,2017,Hijacking without Misuse
1059,2017,Data theft
1059,2017,Hijacking with Misuse
1058,2017,Data theft
1057,2017,Data theft
1057,2017,Hijacking with Misuse
1056,2017,Hijacking with Misuse
1055,2017,Disruption
1054,2017,Data theft
1054,2017,Hijacking with Misuse
1053,2017,Hijacking with Misuse
1052,2017,Disruption
1052,2017,Disruption
1051,2017,Disruption
1050,2017,Data theft
1050,2017,Hijacking with Misuse
1049,2017,Disruption
1048,2017,Data theft
1048,2017,Hijacking with Misuse
1047,2017,Data theft
1047,2017,Hijacking with Misuse
1046,2017,Data theft
1046,2017,Hijacking with Misuse
1045,2017,Disruption
1044,2017,Disruption
1043,2017,Disruption
1042,2017,Disruption
1041,2017,Data theft
1041,2017,Hijacking with Misuse
1040,2017,Data theft
1039,2017,Data theft
1039,2017,Hijacking with Misuse
1038,2017,Data theft
1038,2017,Hijacking with Misuse
1037,2017,Data theft
1037,2017,Disruption
1036,2017,Data theft
1036,2017,Hijacking with Misuse
1035,2017,Data theft
1034,2017,Data theft
1034,2017,Hijacking with Misuse
1033,2017,Data theft
1032,2017,Disruption
1032,2017,Hijacking with Misuse
1031,2017,Disruption
1030,2017,Data theft
1029,2017,Disruption
1028,2017,Data theft & Doxing
1027,2017,Disruption
1026,2017,Data theft
1026,2017,Hijacking with Misuse
1025,2017,Disruption
1024,2017,Data theft
1024,2017,Hijacking with Misuse
1023,2017,Data theft & Doxing
1022,2017,Data theft
1021,2017,Disruption
1020,2017,Data theft
1020,2017,Hijacking with Misuse
1019,2017,Hijacking with Misuse
1018,2017,Data theft
1018,2017,Hijacking with Misuse
1017,2017,Data theft
1017,2017,Hijacking with Misuse
1016,2017,Disruption
1016,2017,Hijacking with Misuse
1016,2017,Ransomware
1015,2017,Data theft
1014,2017,Disruption
1013,2017,Data theft
1013,2017,Hijacking with Misuse
1011,2017,Data theft
1010,2017,Data theft
1010,2017,Hijacking with Misuse
1009,2017,Hijacking with Misuse
1008,2017,Data theft
1008,2017,Hijacking with Misuse
1007,2017,Disruption
1006,2017,Data theft
1006,2017,Hijacking with Misuse
1005,2017,Disruption
1005,2017,Ransomware
1004,2017,Disruption
1003,2017,Disruption
1002,2017,Disruption
1002,2017,Hijacking with Misuse
1002,2017,Ransomware
1001,2017,Data theft
1000,2017,Disruption
1000,2017,Hijacking with Misuse
1000,2017,Ransomware
999,2017,Data theft
998,2017,Data theft
997,2017,Disruption
996,2017,Disruption
995,2017,Data theft & Doxing
994,2022,Data theft & Doxing
994,2022,Disruption
994,2022,Ransomware
993,2017,Hijacking without Misuse
992,2017,Disruption
991,2017,Data theft
991,2017,Hijacking with Misuse
990,2017,Disruption
989,2017,Data theft
988,2017,Data theft
988,2017,Hijacking with Misuse
987,2017,Data theft
987,2017,Hijacking with Misuse
986,2017,Data theft
986,2017,Hijacking with Misuse
985,2017,Data theft
984,2017,Data theft
984,2017,Hijacking with Misuse
983,2017,Data theft
983,2017,Hijacking with Misuse
982,2017,Disruption
981,2017,Data theft
981,2017,Hijacking with Misuse
980,2017,Data theft
980,2017,Hijacking with Misuse
979,2017,Data theft
979,2017,Hijacking without Misuse
978,2017,Data theft
978,2017,Hijacking with Misuse
977,2017,Data theft
977,2017,Hijacking with Misuse
976,2017,Data theft
975,2017,Data theft & Doxing
974,2017,Disruption
974,2017,Ransomware
973,2017,Disruption
972,2017,Disruption
972,2017,Hijacking with Misuse
971,2017,Data theft
970,2017,Data theft
970,2017,Hijacking with Misuse
969,2017,Data theft
969,2017,Hijacking with Misuse
968,2017,Data theft & Doxing
967,2017,Data theft
967,2017,Hijacking with Misuse
966,2017,Data theft
966,2017,Hijacking with Misuse
964,2017,Data theft & Doxing
963,2017,Data theft
963,2017,Hijacking with Misuse
962,2017,Data theft
962,2017,Hijacking with Misuse
961,2017,Hijacking with Misuse
960,2017,Data theft
960,2017,Hijacking with Misuse
959,2017,Data theft
959,2017,Hijacking with Misuse
958,2017,Data theft
958,2017,Hijacking with Misuse
957,2017,Data theft
956,2016,Data theft
955,2016,Data theft & Doxing
954,2016,Data theft
954,2016,Hijacking with Misuse
953,2016,Data theft
953,2016,Hijacking with Misuse
952,2016,Disruption
951,2016,Disruption
950,2016,Data theft
950,2016,Hijacking with Misuse
949,2016,Hijacking without Misuse
948,2016,Disruption
947,2016,Disruption
947,2016,Hijacking with Misuse
946,2016,Disruption
945,2016,Data theft & Doxing
944,2016,Data theft & Doxing
943,2016,Disruption
942,2016,Data theft & Doxing
941,2016,Disruption
941,2016,Hijacking with Misuse
940,2016,Data theft & Doxing
938,2016,Data theft
938,2016,Hijacking with Misuse
937,2016,Data theft
937,2016,Hijacking with Misuse
936,2016,Disruption
936,2016,Hijacking with Misuse
935,2016,Data theft & Doxing
934,2016,Disruption
933,2016,Disruption
932,2016,Disruption
932,2016,Hijacking with Misuse
931,2016,Disruption
930,2016,Data theft & Doxing
929,2016,Disruption
928,2016,Disruption
927,2016,Data theft & Doxing
926,2016,Data theft & Doxing
925,2016,Data theft & Doxing
924,2016,Disruption
924,2016,Hijacking with Misuse
923,2016,Disruption
922,2016,Data theft
922,2016,Hijacking with Misuse
921,2016,Disruption
920,2016,Disruption
919,2016,Data theft & Doxing
918,2016,Disruption
918,2016,Hijacking with Misuse
917,2016,Data theft
916,2016,Disruption
915,2016,Disruption
914,2016,Data theft & Doxing
913,2016,Disruption
912,2016,Data theft & Doxing
911,2016,Data theft
911,2016,Hijacking with Misuse
910,2016,Data theft
910,2016,Hijacking with Misuse
909,2016,Data theft & Doxing
909,2016,Hijacking with Misuse
908,2016,Data theft
908,2016,Hijacking with Misuse
907,2016,Disruption
906,2016,Disruption
905,2016,Disruption
904,2016,Disruption
903,2016,Disruption
902,2016,Data theft & Doxing
902,2016,Disruption
901,2016,Disruption
900,2016,Data theft & Doxing
900,2016,Disruption
899,2016,Data theft & Doxing
898,2016,Hijacking without Misuse
897,2016,Data theft & Doxing
896,2016,Data theft & Doxing
896,2016,Hijacking with Misuse
895,2016,Disruption
894,2016,Disruption
893,2016,Disruption
892,2016,Disruption
891,2016,Disruption
890,2016,Data theft & Doxing
889,2016,Data theft
889,2016,Hijacking with Misuse
888,2016,Data theft
887,2016,Data theft
887,2016,Hijacking with Misuse
886,2016,Data theft
886,2016,Hijacking with Misuse
885,2016,Disruption
884,2016,Data theft & Doxing
884,2016,Disruption
883,2016,Disruption
882,2016,Disruption
881,2016,Disruption
880,2016,Data theft
880,2016,Hijacking with Misuse
879,2016,Data theft & Doxing
878,2016,Disruption
877,2016,Data theft
876,2016,Disruption
875,2016,Data theft & Doxing
875,2016,Disruption
874,2016,Disruption
873,2016,Disruption
872,2016,Data theft & Doxing
871,2016,Data theft
871,2016,Hijacking with Misuse
870,2016,Data theft
870,2016,Hijacking with Misuse
869,2016,Data theft
869,2016,Hijacking with Misuse
868,2016,Disruption
867,2016,Disruption
866,2016,Disruption
865,2016,Data theft & Doxing
864,2016,Disruption
863,2016,Disruption
862,2016,Data theft & Doxing
861,2016,Data theft
860,2016,Data theft
859,2016,Disruption
858,2016,Disruption
857,2016,Data theft & Doxing
857,2016,Disruption
856,2016,Data theft
856,2016,Disruption
855,2016,Disruption
854,2016,Disruption
853,2016,Data theft & Doxing
852,2016,Data theft
852,2016,Hijacking with Misuse
851,2016,Disruption
850,2016,Data theft & Doxing
849,2016,Data theft
848,2016,Data theft & Doxing
847,2016,Data theft & Doxing
847,2016,Disruption
846,2016,Data theft & Doxing
845,2016,Disruption
844,2016,Disruption
843,2016,Data theft & Doxing
842,2016,Hijacking with Misuse
841,2016,Data theft
840,2016,Data theft & Doxing
839,2016,Data theft
838,2016,Data theft
838,2016,Hijacking with Misuse
837,2016,Data theft & Doxing
837,2016,Disruption
836,2016,Data theft & Doxing
836,2016,Disruption
835,2016,Data theft & Doxing
834,2016,Disruption
833,2016,Data theft & Doxing
832,2016,Disruption
831,2016,Disruption
830,2016,Disruption
829,2016,Data theft
829,2016,Disruption
828,2016,Disruption
827,2016,Disruption
826,2016,Disruption
825,2016,Disruption
824,2016,Disruption
823,2016,Disruption
822,2016,Disruption
821,2016,Data theft
821,2016,Hijacking with Misuse
820,2016,Data theft
819,2016,Data theft
819,2016,Hijacking with Misuse
818,2016,Data theft
818,2016,Hijacking with Misuse
817,2016,Hijacking with Misuse
816,2016,Data theft
816,2016,Hijacking with Misuse
815,2016,Data theft
814,2016,Data theft
814,2016,Hijacking with Misuse
813,2016,Data theft
812,2016,Data theft
812,2016,Hijacking with Misuse
811,2016,Data theft
811,2016,Hijacking with Misuse
810,2016,Data theft
809,2016,Data theft
809,2016,Hijacking with Misuse
808,2016,Data theft
808,2016,Hijacking with Misuse
807,2016,Data theft
807,2016,Hijacking with Misuse
806,2016,Data theft
806,2016,Disruption
806,2016,Hijacking with Misuse
805,2016,Data theft
805,2016,Hijacking with Misuse
804,2016,Data theft
803,2016,Data theft
803,2016,Hijacking with Misuse
802,2016,Data theft
802,2016,Hijacking with Misuse
801,2016,Data theft
801,2016,Hijacking with Misuse
800,2016,Data theft
800,2016,Hijacking with Misuse
799,2016,Data theft
799,2016,Hijacking with Misuse
798,2016,Data theft & Doxing
797,2016,Data theft & Doxing
796,2016,Data theft
796,2016,Hijacking with Misuse
795,2016,Data theft
795,2016,Hijacking with Misuse
794,2016,Data theft & Doxing
793,2015,Hijacking without Misuse
792,2015,Data theft
792,2015,Hijacking with Misuse
791,2015,Data theft
791,2015,Hijacking with Misuse
790,2015,Data theft
790,2015,Hijacking with Misuse
789,2015,Data theft
789,2015,Hijacking with Misuse
788,2015,Data theft
788,2015,Hijacking with Misuse
787,2015,Disruption
785,2015,Data theft & Doxing
784,2015,Data theft
783,2015,Disruption
782,2015,Disruption
781,2015,Data theft
781,2015,Hijacking with Misuse
780,2015,Disruption
779,2015,Data theft
778,2015,Disruption
778,2015,Hijacking with Misuse
777,2015,Data theft
777,2015,Hijacking with Misuse
776,2015,Disruption
776,2015,Hijacking with Misuse
775,2015,Data theft & Doxing
774,2015,Disruption
773,2015,Disruption
772,2015,Disruption
771,2015,Data theft
771,2015,Hijacking with Misuse
770,2015,Disruption
769,2015,Data theft & Doxing
768,2015,Disruption
767,2015,Data theft & Doxing
766,2015,Data theft & Doxing
765,2015,Data theft
765,2015,Hijacking with Misuse
764,2015,Data theft
764,2015,Hijacking with Misuse
763,2015,Data theft & Doxing
762,2015,Data theft
759,2015,Data theft
759,2015,Hijacking with Misuse
758,2015,Data theft
757,2015,Disruption
756,2015,Data theft
755,2015,Data theft
755,2015,Hijacking with Misuse
754,2015,Data theft & Doxing
753,2015,Data theft
752,2015,Hijacking with Misuse
751,2015,Disruption
750,2015,Disruption
749,2015,Disruption
748,2015,Disruption
747,2015,Disruption
747,2015,Hijacking with Misuse
746,2015,Data theft
745,2015,Disruption
744,2015,Disruption
743,2015,Disruption
742,2015,Disruption
741,2015,Disruption
740,2015,Data theft
740,2015,Hijacking with Misuse
739,2015,Disruption
738,2015,Hijacking without Misuse
737,2015,Disruption
736,2015,Data theft & Doxing
735,2015,Data theft
734,2015,Disruption
733,2015,Data theft
732,2015,Data theft & Doxing
731,2015,Data theft & Doxing
730,2015,Data theft
729,2015,Disruption
728,2015,Disruption
727,2015,Disruption
726,2015,Disruption
725,2015,Disruption
724,2015,Disruption
723,2015,Data theft
723,2015,Hijacking with Misuse
722,2015,Data theft
722,2015,Hijacking with Misuse
721,2015,Data theft
721,2015,Hijacking with Misuse
720,2015,Disruption
719,2015,Data theft
719,2015,Hijacking with Misuse
718,2015,Data theft & Doxing
717,2015,Data theft & Doxing
716,2015,Disruption
715,2015,Data theft
714,2015,Data theft & Doxing
714,2015,Disruption
713,2015,Disruption
712,2015,Data theft
712,2015,Hijacking with Misuse
711,2015,Disruption
710,2015,Disruption
709,2015,Disruption
708,2015,Disruption
707,2015,Disruption
706,2015,Disruption
705,2015,Disruption
704,2015,Disruption
703,2015,Disruption
703,2015,Hijacking with Misuse
702,2015,Disruption
701,2015,Disruption
700,2015,Data theft & Doxing
699,2015,Data theft
698,2015,Data theft
697,2015,Disruption
696,2015,Disruption
695,2015,Data theft
694,2015,Disruption
693,2015,Disruption
692,2015,Disruption
691,2015,Disruption
690,2015,Disruption
689,2015,Data theft
689,2015,Hijacking with Misuse
688,2015,Data theft
688,2015,Hijacking with Misuse
687,2015,Data theft
687,2015,Hijacking with Misuse
686,2015,Data theft & Doxing
684,2015,Data theft
683,2015,Data theft
682,2015,Data theft
681,2015,Data theft & Doxing
681,2015,Disruption
680,2015,Data theft
679,2015,Data theft
679,2015,Hijacking with Misuse
678,2015,Data theft
678,2015,Hijacking with Misuse
677,2015,Data theft
676,2015,Data theft
676,2015,Hijacking with Misuse
675,2015,Data theft
675,2015,Hijacking with Misuse
674,2015,Data theft
673,2015,Data theft
673,2015,Hijacking with Misuse
672,2015,Data theft
672,2015,Hijacking with Misuse
671,2015,Data theft
671,2015,Hijacking with Misuse
670,2015,Data theft
670,2015,Hijacking with Misuse
669,2015,Data theft
669,2015,Hijacking with Misuse
668,2015,Data theft
668,2015,Hijacking with Misuse
667,2015,Data theft
667,2015,Hijacking with Misuse
666,2015,Data theft
666,2015,Hijacking with Misuse
563,2015,Data theft
563,2015,Hijacking with Misuse
